coord,territory_id
"[143,57]",1602001
"[144,57]",1602001
"[145,57]",1602001
"[146,57]",1602001
"[147,57]",1602001
"[148,57]",1602001
"[149,57]",1602001
"[150,57]",1602001
"[151,57]",1606001
"[152,57]",1606001
"[153,57]",1606001
"[154,57]",1602001
"[155,57]",1602001
"[156,57]",1602001
"[157,57]",1602001
"[158,57]",1605001
"[159,57]",1606001
"[160,57]",1606001
"[161,57]",1605001
"[162,57]",1608001
"[163,57]",1608001
"[164,57]",1606001
"[165,57]",1602001
"[166,57]",1602001
"[167,57]",1602001
"[168,57]",1605001
"[169,57]",1602001
"[170,57]",1602001
"[171,57]",1602001
"[172,57]",1602001
"[173,57]",1602001
"[174,57]",1606001
"[175,57]",1606001
"[176,57]",1606001
"[177,57]",1608001
"[178,57]",1608001
"[179,57]",1606001
"[180,57]",1602001
"[181,57]",1602001
"[182,57]",1605001
"[183,57]",1605001
"[184,57]",1605001
"[185,57]",1605001
"[186,57]",1602001
"[187,57]",1602001
"[188,57]",1602001
"[189,57]",1602001
"[190,57]",1602001
"[191,57]",1602001
"[192,57]",1602001
"[193,57]",1602001
"[194,57]",1602001
"[195,57]",1602001
"[196,57]",1602001
"[197,57]",1602001
"[198,57]",1602001
"[199,57]",1602001
"[200,57]",1602001
"[201,57]",1602001
"[202,57]",1602001
"[203,57]",1602001
"[204,57]",1602001
"[205,57]",1602001
"[206,57]",1602001
"[207,57]",1602001
"[208,57]",1602001
"[209,57]",1602001
"[210,57]",1602001
"[211,57]",1606001
"[212,57]",1606001
"[213,57]",1606001
"[214,57]",1602001
"[215,57]",1602001
"[216,57]",1602001
"[217,57]",1602001
"[218,57]",1605001
"[219,57]",1606001
"[220,57]",1606001
"[221,57]",1605001
"[222,57]",1608001
"[223,57]",1608001
"[224,57]",1606001
"[225,57]",1602001
"[226,57]",1602001
"[227,57]",1602001
"[228,57]",1605001
"[229,57]",1602001
"[230,57]",1602001
"[231,57]",1602001
"[232,57]",1602001
"[233,57]",1602001
"[234,57]",1606001
"[235,57]",1606001
"[236,57]",1606001
"[237,57]",1608001
"[238,57]",1608001
"[239,57]",1606001
"[240,57]",1602001
"[241,57]",1602001
"[242,57]",1605001
"[243,57]",1605001
"[244,57]",1605001
"[245,57]",1605001
"[246,57]",1602001
"[247,57]",1602001
"[248,57]",1602001
"[249,57]",1602001
"[250,57]",1602001
"[251,57]",1602001
"[252,57]",1602001
"[253,57]",1602001
"[254,57]",1602001
"[255,57]",1602001
"[256,57]",1602001
"[257,57]",1602001
"[258,57]",1602001
"[259,57]",1602001
"[260,57]",1602001
"[261,57]",1602001
"[262,57]",1602001
"[263,57]",1602001
"[264,57]",1602001
"[265,57]",1602001
"[266,57]",1602001
"[267,57]",1602001
"[268,57]",1602001
"[269,57]",1602001
"[270,57]",1602001
"[271,57]",1606001
"[272,57]",1606001
"[273,57]",1606001
"[274,57]",1602001
"[275,57]",1602001
"[276,57]",1602001
"[277,57]",1602001
"[278,57]",1605001
"[279,57]",1606001
"[280,57]",1606001
"[281,57]",1605001
"[282,57]",1608001
"[283,57]",1608001
"[284,57]",1606001
"[285,57]",1602001
"[286,57]",1602001
"[287,57]",1602001
"[288,57]",1605001
"[289,57]",1602001
"[290,57]",1602001
"[291,57]",1602001
"[292,57]",1602001
"[293,57]",1602001
"[294,57]",1606001
"[295,57]",1606001
"[296,57]",1606001
"[297,57]",1608001
"[298,57]",1608001
"[299,57]",1606001
"[300,57]",1603001
"[301,57]",1603001
"[302,57]",1605001
"[303,57]",1605001
"[304,57]",1603001
"[305,57]",1603001
"[306,57]",1603001
"[307,57]",1603001
"[308,57]",1603001
"[309,57]",1603001
"[310,57]",1603001
"[311,57]",1605001
"[312,57]",1605001
"[313,57]",1605001
"[314,57]",1603001
"[315,57]",1603001
"[316,57]",1603001
"[317,57]",1606001
"[318,57]",1608001
"[319,57]",1608001
"[320,57]",1608001
"[321,57]",1606001
"[322,57]",1606001
"[323,57]",1606001
"[324,57]",1603001
"[325,57]",1603001
"[326,57]",1603001
"[327,57]",1603001
"[328,57]",1603001
"[329,57]",1603001
"[330,57]",1603001
"[331,57]",1603001
"[332,57]",1603001
"[333,57]",1606001
"[334,57]",1606001
"[335,57]",1605001
"[336,57]",1605001
"[337,57]",1605001
"[338,57]",1605001
"[339,57]",1605001
"[340,57]",1605001
"[341,57]",1605001
"[342,57]",1605001
"[343,57]",1603001
"[344,57]",1603001
"[345,57]",1603001
"[346,57]",1603001
"[347,57]",1603001
"[348,57]",1603001
"[349,57]",1603001
"[350,57]",1603001
"[351,57]",1606001
"[352,57]",1608001
"[353,57]",1608001
"[354,57]",1608001
"[355,57]",1606001
"[356,57]",1606001
"[357,57]",1606001
"[358,57]",1606001
"[359,57]",1606001
"[0,58]",1603001
"[1,58]",1605001
"[2,58]",1605001
"[3,58]",1603001
"[4,58]",1603001
"[5,58]",1603001
"[6,58]",1603001
"[7,58]",1603001
"[8,58]",1603001
"[9,58]",1603001
"[10,58]",1603001
"[11,58]",1605001
"[12,58]",1608001
"[13,58]",1608001
"[14,58]",1605001
"[15,58]",1603001
"[16,58]",1603001
"[17,58]",1606001
"[18,58]",1608001
"[19,58]",1608001
"[20,58]",1608001
"[21,58]",1606001
"[22,58]",1603001
"[23,58]",1603001
"[24,58]",1603001
"[25,58]",1603001
"[26,58]",1603001
"[27,58]",1603001
"[28,58]",1603001
"[29,58]",1603001
"[30,58]",1603001
"[31,58]",1605001
"[32,58]",1605001
"[33,58]",1603001
"[34,58]",1603001
"[35,58]",1603001
"[36,58]",1603001
"[37,58]",1603001
"[38,58]",1603001
"[39,58]",1603001
"[40,58]",1603001
"[41,58]",1605001
"[42,58]",1608001
"[43,58]",1608001
"[44,58]",1605001
"[45,58]",1603001
"[46,58]",1603001
"[47,58]",1606001
"[48,58]",1608001
"[49,58]",1608001
"[50,58]",1608001
"[51,58]",1606001
"[52,58]",1603001
"[53,58]",1603001
"[54,58]",1603001
"[55,58]",1603001
"[56,58]",1603001
"[57,58]",1603001
"[58,58]",1603001
"[59,58]",1603001
"[60,58]",1602001
"[61,58]",1602001
"[62,58]",1602001
"[63,58]",1602001
"[64,58]",1605001
"[65,58]",1605001
"[66,58]",1605001
"[67,58]",1602001
"[68,58]",1602001
"[69,58]",1602001
"[70,58]",1602001
"[71,58]",1602001
"[72,58]",1602001
"[73,58]",1602001
"[74,58]",1602001
"[75,58]",1602001
"[76,58]",1602001
"[77,58]",1602001
"[78,58]",1602001
"[79,58]",1602001
"[80,58]",1602001
"[81,58]",1602001
"[82,58]",1602001
"[83,58]",1602001
"[84,58]",1602001
"[85,58]",1602001
"[86,58]",1602001
"[87,58]",1602001
"[88,58]",1602001
"[89,58]",1602001
"[90,58]",1602001
"[91,58]",1606001
"[92,58]",1608001
"[93,58]",1608001
"[94,58]",1606001
"[95,58]",1602001
"[96,58]",1602001
"[97,58]",1602001
"[98,58]",1602001
"[99,58]",1602001
"[100,58]",1602001
"[101,58]",1602001
"[102,58]",1606001
"[103,58]",1606001
"[104,58]",1606001
"[105,58]",1602001
"[106,58]",1602001
"[107,58]",1602001
"[108,58]",1602001
"[109,58]",1602001
"[110,58]",1602001
"[111,58]",1602001
"[112,58]",1602001
"[113,58]",1602001
"[114,58]",1602001
"[115,58]",1602001
"[116,58]",1602001
"[117,58]",1606001
"[118,58]",1606001
"[119,58]",1606001
"[120,58]",1602001
"[121,58]",1602001
"[122,58]",1602001
"[123,58]",1602001
"[124,58]",1605001
"[125,58]",1605001
"[126,58]",1605001
"[127,58]",1602001
"[128,58]",1602001
"[129,58]",1602001
"[130,58]",1602001
"[131,58]",1602001
"[132,58]",1602001
"[133,58]",1602001
"[134,58]",1602001
"[135,58]",1602001
"[136,58]",1602001
"[137,58]",1602001
"[138,58]",1602001
"[139,58]",1602001
"[140,58]",1602001
"[141,58]",1602001
"[142,58]",1602001
"[143,58]",1602001
"[144,58]",1602001
"[145,58]",1602001
"[146,58]",1602001
"[147,58]",1602001
"[148,58]",1602001
"[149,58]",1602001
"[150,58]",1602001
"[151,58]",1606001
"[152,58]",1608001
"[153,58]",1608001
"[154,58]",1606001
"[155,58]",1602001
"[156,58]",1602001
"[157,58]",1602001
"[158,58]",1602001
"[159,58]",1602001
"[160,58]",1602001
"[161,58]",1602001
"[162,58]",1606001
"[163,58]",1606001
"[164,58]",1606001
"[165,58]",1602001
"[166,58]",1602001
"[167,58]",1602001
"[168,58]",1602001
"[169,58]",1602001
"[170,58]",1602001
"[171,58]",1602001
"[172,58]",1602001
"[173,58]",1602001
"[174,58]",1602001
"[175,58]",1602001
"[176,58]",1602001
"[177,58]",1606001
"[178,58]",1606001
"[179,58]",1606001
"[180,58]",1602001
"[181,58]",1602001
"[182,58]",1602001
"[183,58]",1602001
"[184,58]",1605001
"[185,58]",1605001
"[186,58]",1605001
"[187,58]",1602001
"[188,58]",1602001
"[189,58]",1602001
"[190,58]",1602001
"[191,58]",1602001
"[192,58]",1602001
"[193,58]",1602001
"[194,58]",1602001
"[195,58]",1602001
"[196,58]",1602001
"[197,58]",1602001
"[198,58]",1602001
"[199,58]",1602001
"[200,58]",1602001
"[201,58]",1602001
"[202,58]",1602001
"[203,58]",1602001
"[204,58]",1602001
"[205,58]",1602001
"[206,58]",1602001
"[207,58]",1602001
"[208,58]",1602001
"[209,58]",1602001
"[210,58]",1602001
"[211,58]",1606001
"[212,58]",1608001
"[213,58]",1608001
"[214,58]",1606001
"[215,58]",1602001
"[216,58]",1602001
"[217,58]",1602001
"[218,58]",1602001
"[219,58]",1602001
"[220,58]",1602001
"[221,58]",1602001
"[222,58]",1606001
"[223,58]",1606001
"[224,58]",1606001
"[225,58]",1602001
"[226,58]",1602001
"[227,58]",1602001
"[228,58]",1602001
"[229,58]",1602001
"[230,58]",1602001
"[231,58]",1602001
"[232,58]",1602001
"[233,58]",1602001
"[234,58]",1602001
"[235,58]",1602001
"[236,58]",1602001
"[237,58]",1606001
"[238,58]",1606001
"[239,58]",1606001
"[240,58]",1602001
"[241,58]",1602001
"[242,58]",1602001
"[243,58]",1602001
"[244,58]",1605001
"[245,58]",1605001
"[246,58]",1605001
"[247,58]",1602001
"[248,58]",1602001
"[249,58]",1602001
"[250,58]",1602001
"[251,58]",1602001
"[252,58]",1602001
"[253,58]",1602001
"[254,58]",1602001
"[255,58]",1602001
"[256,58]",1602001
"[257,58]",1602001
"[258,58]",1602001
"[259,58]",1602001
"[260,58]",1602001
"[261,58]",1602001
"[262,58]",1602001
"[263,58]",1602001
"[264,58]",1602001
"[265,58]",1602001
"[266,58]",1602001
"[267,58]",1602001
"[268,58]",1602001
"[269,58]",1602001
"[270,58]",1602001
"[271,58]",1606001
"[272,58]",1608001
"[273,58]",1608001
"[274,58]",1606001
"[275,58]",1602001
"[276,58]",1602001
"[277,58]",1602001
"[278,58]",1602001
"[279,58]",1602001
"[280,58]",1602001
"[281,58]",1602001
"[282,58]",1606001
"[283,58]",1606001
"[284,58]",1606001
"[285,58]",1602001
"[286,58]",1602001
"[287,58]",1602001
"[288,58]",1602001
"[289,58]",1602001
"[290,58]",1602001
"[291,58]",1602001
"[292,58]",1602001
"[293,58]",1602001
"[294,58]",1602001
"[295,58]",1602001
"[296,58]",1602001
"[297,58]",1606001
"[298,58]",1606001
"[299,58]",1606001
"[300,58]",1603001
"[301,58]",1605001
"[302,58]",1605001
"[303,58]",1603001
"[304,58]",1603001
"[305,58]",1603001
"[306,58]",1603001
"[307,58]",1603001
"[308,58]",1603001
"[309,58]",1603001
"[310,58]",1603001
"[311,58]",1605001
"[312,58]",1608001
"[313,58]",1608001
"[314,58]",1605001
"[315,58]",1603001
"[316,58]",1603001
"[317,58]",1606001
"[318,58]",1608001
"[319,58]",1608001
"[320,58]",1608001
"[321,58]",1606001
"[322,58]",1603001
"[323,58]",1603001
"[324,58]",1603001
"[325,58]",1603001
"[326,58]",1603001
"[327,58]",1603001
"[328,58]",1603001
"[329,58]",1603001
"[330,58]",1606001
"[331,58]",1606001
"[332,58]",1606001
"[333,58]",1606001
"[334,58]",1608001
"[335,58]",1606001
"[336,58]",1606001
"[337,58]",1603001
"[338,58]",1603001
"[339,58]",1603001
"[340,58]",1603001
"[341,58]",1603001
"[342,58]",1603001
"[343,58]",1603001
"[344,58]",1603001
"[345,58]",1603001
"[346,58]",1603001
"[347,58]",1603001
"[348,58]",1603001
"[349,58]",1603001
"[350,58]",1603001
"[351,58]",1603001
"[352,58]",1606001
"[353,58]",1608001
"[354,58]",1608001
"[355,58]",1606001
"[356,58]",1606001
"[357,58]",1608001
"[358,58]",1606001
"[359,58]",1603001
"[0,59]",1603001
"[1,59]",1603001
"[2,59]",1603001
"[3,59]",1603001
"[4,59]",1603001
"[5,59]",1603001
"[6,59]",1603001
"[7,59]",1603001
"[8,59]",1603001
"[9,59]",1605001
"[10,59]",1605001
"[11,59]",1608001
"[12,59]",1608001
"[13,59]",1608001
"[14,59]",1605001
"[15,59]",1603001
"[16,59]",1603001
"[17,59]",1606001
"[18,59]",1606001
"[19,59]",1606001
"[20,59]",1606001
"[21,59]",1603001
"[22,59]",1603001
"[23,59]",1603001
"[24,59]",1603001
"[25,59]",1603001
"[26,59]",1603001
"[27,59]",1603001
"[28,59]",1606001
"[29,59]",1606001
"[30,59]",1603001
"[31,59]",1603001
"[32,59]",1603001
"[33,59]",1603001
"[34,59]",1603001
"[35,59]",1603001
"[36,59]",1603001
"[37,59]",1603001
"[38,59]",1603001
"[39,59]",1605001
"[40,59]",1605001
"[41,59]",1608001
"[42,59]",1608001
"[43,59]",1608001
"[44,59]",1605001
"[45,59]",1603001
"[46,59]",1603001
"[47,59]",1606001
"[48,59]",1606001
"[49,59]",1606001
"[50,59]",1606001
"[51,59]",1603001
"[52,59]",1603001
"[53,59]",1603001
"[54,59]",1603001
"[55,59]",1603001
"[56,59]",1603001
"[57,59]",1603001
"[58,59]",1606001
"[59,59]",1606001
"[60,59]",1602001
"[61,59]",1602001
"[62,59]",1602001
"[63,59]",1602001
"[64,59]",1602001
"[65,59]",1602001
"[66,59]",1602001
"[67,59]",1602001
"[68,59]",1602001
"[69,59]",1602001
"[70,59]",1602001
"[71,59]",1602001
"[72,59]",1602001
"[73,59]",1602001
"[74,59]",1602001
"[75,59]",1602001
"[76,59]",1602001
"[77,59]",1602001
"[78,59]",1602001
"[79,59]",1602001
"[80,59]",1602001
"[81,59]",1606001
"[82,59]",1606001
"[83,59]",1606001
"[84,59]",1606001
"[85,59]",1608001
"[86,59]",1602001
"[87,59]",1602001
"[88,59]",1602001
"[89,59]",1602001
"[90,59]",1602001
"[91,59]",1606001
"[92,59]",1608001
"[93,59]",1606001
"[94,59]",1602001
"[95,59]",1606001
"[96,59]",1606001
"[97,59]",1602001
"[98,59]",1602001
"[99,59]",1602001
"[100,59]",1602001
"[101,59]",1602001
"[102,59]",1602001
"[103,59]",1602001
"[104,59]",1602001
"[105,59]",1602001
"[106,59]",1602001
"[107,59]",1602001
"[108,59]",1602001
"[109,59]",1602001
"[110,59]",1605001
"[111,59]",1602001
"[112,59]",1602001
"[113,59]",1602001
"[114,59]",1602001
"[115,59]",1602001
"[116,59]",1602001
"[117,59]",1602001
"[118,59]",1602001
"[119,59]",1602001
"[120,59]",1602001
"[121,59]",1602001
"[122,59]",1602001
"[123,59]",1602001
"[124,59]",1602001
"[125,59]",1602001
"[126,59]",1602001
"[127,59]",1602001
"[128,59]",1602001
"[129,59]",1602001
"[130,59]",1602001
"[131,59]",1602001
"[132,59]",1602001
"[133,59]",1602001
"[134,59]",1602001
"[135,59]",1602001
"[136,59]",1602001
"[137,59]",1602001
"[138,59]",1602001
"[139,59]",1602001
"[140,59]",1602001
"[141,59]",1606001
"[142,59]",1606001
"[143,59]",1606001
"[144,59]",1606001
"[145,59]",1608001
"[146,59]",1602001
"[147,59]",1602001
"[148,59]",1602001
"[149,59]",1602001
"[150,59]",1602001
"[151,59]",1606001
"[152,59]",1608001
"[153,59]",1606001
"[154,59]",1602001
"[155,59]",1606001
"[156,59]",1606001
"[157,59]",1602001
"[158,59]",1602001
"[159,59]",1602001
"[160,59]",1602001
"[161,59]",1602001
"[162,59]",1602001
"[163,59]",1602001
"[164,59]",1602001
"[165,59]",1602001
"[166,59]",1602001
"[167,59]",1602001
"[168,59]",1602001
"[169,59]",1602001
"[170,59]",1605001
"[171,59]",1602001
"[172,59]",1602001
"[173,59]",1602001
"[174,59]",1602001
"[175,59]",1602001
"[176,59]",1602001
"[177,59]",1602001
"[178,59]",1602001
"[179,59]",1602001
"[180,59]",1602001
"[181,59]",1602001
"[182,59]",1602001
"[183,59]",1602001
"[184,59]",1602001
"[185,59]",1602001
"[186,59]",1602001
"[187,59]",1602001
"[188,59]",1602001
"[189,59]",1602001
"[190,59]",1602001
"[191,59]",1602001
"[192,59]",1602001
"[193,59]",1602001
"[194,59]",1602001
"[195,59]",1602001
"[196,59]",1602001
"[197,59]",1602001
"[198,59]",1602001
"[199,59]",1602001
"[200,59]",1602001
"[201,59]",1606001
"[202,59]",1606001
"[203,59]",1606001
"[204,59]",1606001
"[205,59]",1608001
"[206,59]",1602001
"[207,59]",1602001
"[208,59]",1602001
"[209,59]",1602001
"[210,59]",1602001
"[211,59]",1606001
"[212,59]",1608001
"[213,59]",1606001
"[214,59]",1602001
"[215,59]",1606001
"[216,59]",1606001
"[217,59]",1602001
"[218,59]",1602001
"[219,59]",1602001
"[220,59]",1602001
"[221,59]",1602001
"[222,59]",1602001
"[223,59]",1602001
"[224,59]",1602001
"[225,59]",1602001
"[226,59]",1602001
"[227,59]",1602001
"[228,59]",1602001
"[229,59]",1602001
"[230,59]",1605001
"[231,59]",1602001
"[232,59]",1602001
"[233,59]",1602001
"[234,59]",1602001
"[235,59]",1602001
"[236,59]",1602001
"[237,59]",1602001
"[238,59]",1602001
"[239,59]",1602001
"[240,59]",1602001
"[241,59]",1602001
"[242,59]",1602001
"[243,59]",1602001
"[244,59]",1602001
"[245,59]",1602001
"[246,59]",1602001
"[247,59]",1602001
"[248,59]",1602001
"[249,59]",1602001
"[250,59]",1602001
"[251,59]",1602001
"[252,59]",1602001
"[253,59]",1602001
"[254,59]",1602001
"[255,59]",1602001
"[256,59]",1602001
"[257,59]",1602001
"[258,59]",1602001
"[259,59]",1602001
"[260,59]",1602001
"[261,59]",1606001
"[262,59]",1606001
"[263,59]",1606001
"[264,59]",1606001
"[265,59]",1608001
"[266,59]",1602001
"[267,59]",1602001
"[268,59]",1602001
"[269,59]",1602001
"[270,59]",1602001
"[271,59]",1606001
"[272,59]",1608001
"[273,59]",1606001
"[274,59]",1602001
"[275,59]",1606001
"[276,59]",1606001
"[277,59]",1602001
"[278,59]",1602001
"[279,59]",1602001
"[280,59]",1602001
"[281,59]",1602001
"[282,59]",1602001
"[283,59]",1602001
"[284,59]",1602001
"[285,59]",1602001
"[286,59]",1602001
"[287,59]",1602001
"[288,59]",1602001
"[289,59]",1602001
"[290,59]",1605001
"[291,59]",1602001
"[292,59]",1602001
"[293,59]",1602001
"[294,59]",1602001
"[295,59]",1602001
"[296,59]",1602001
"[297,59]",1602001
"[298,59]",1602001
"[299,59]",1602001
"[300,59]",1603001
"[301,59]",1603001
"[302,59]",1603001
"[303,59]",1603001
"[304,59]",1603001
"[305,59]",1603001
"[306,59]",1603001
"[307,59]",1603001
"[308,59]",1603001
"[309,59]",1605001
"[310,59]",1605001
"[311,59]",1608001
"[312,59]",1608001
"[313,59]",1608001
"[314,59]",1605001
"[315,59]",1603001
"[316,59]",1603001
"[317,59]",1606001
"[318,59]",1606001
"[319,59]",1606001
"[320,59]",1606001
"[321,59]",1603001
"[322,59]",1603001
"[323,59]",1603001
"[324,59]",1603001
"[325,59]",1603001
"[326,59]",1603001
"[327,59]",1603001
"[328,59]",1606001
"[329,59]",1606001
"[330,59]",1608001
"[331,59]",1608001
"[332,59]",1608001
"[333,59]",1608001
"[334,59]",1608001
"[335,59]",1608001
"[336,59]",1606001
"[337,59]",1603001
"[338,59]",1603001
"[339,59]",1603001
"[340,59]",1603001
"[341,59]",1603001
"[342,59]",1603001
"[343,59]",1603001
"[344,59]",1603001
"[345,59]",1603001
"[346,59]",1603001
"[347,59]",1603001
"[348,59]",1603001
"[349,59]",1603001
"[350,59]",1603001
"[351,59]",1603001
"[352,59]",1606001
"[353,59]",1608001
"[354,59]",1608001
"[355,59]",1606001
"[356,59]",1603001
"[357,59]",1608001
"[358,59]",1608001
"[359,59]",1606001
"[0,60]",1603001
"[1,60]",1603001
"[2,60]",1603001
"[3,60]",1603001
"[4,60]",1603001
"[5,60]",1603001
"[6,60]",1603001
"[7,60]",1603001
"[8,60]",1603001
"[9,60]",1605001
"[10,60]",1608001
"[11,60]",1608001
"[12,60]",1608001
"[13,60]",1605001
"[14,60]",1605001
"[15,60]",1603001
"[16,60]",1603001
"[17,60]",1603001
"[18,60]",1605001
"[19,60]",1605001
"[20,60]",1605001
"[21,60]",1603001
"[22,60]",1603001
"[23,60]",1603001
"[24,60]",1603001
"[25,60]",1603001
"[26,60]",1603001
"[27,60]",1603001
"[28,60]",1606001
"[29,60]",1608001
"[30,60]",1603001
"[31,60]",1603001
"[32,60]",1603001
"[33,60]",1603001
"[34,60]",1603001
"[35,60]",1603001
"[36,60]",1603001
"[37,60]",1603001
"[38,60]",1603001
"[39,60]",1605001
"[40,60]",1608001
"[41,60]",1608001
"[42,60]",1608001
"[43,60]",1605001
"[44,60]",1605001
"[45,60]",1603001
"[46,60]",1603001
"[47,60]",1603001
"[48,60]",1605001
"[49,60]",1605001
"[50,60]",1605001
"[51,60]",1603001
"[52,60]",1603001
"[53,60]",1603001
"[54,60]",1603001
"[55,60]",1603001
"[56,60]",1603001
"[57,60]",1603001
"[58,60]",1606001
"[59,60]",1608001
"[60,60]",1602001
"[61,60]",1602001
"[62,60]",1602001
"[63,60]",1602001
"[64,60]",1602001
"[65,60]",1602001
"[66,60]",1602001
"[67,60]",1602001
"[68,60]",1602001
"[69,60]",1602001
"[70,60]",1602001
"[71,60]",1602001
"[72,60]",1602001
"[73,60]",1602001
"[74,60]",1602001
"[75,60]",1602001
"[76,60]",1602001
"[77,60]",1602001
"[78,60]",1602001
"[79,60]",1602001
"[80,60]",1602001
"[81,60]",1602001
"[82,60]",1605001
"[83,60]",1608001
"[84,60]",1608001
"[85,60]",1608001
"[86,60]",1605001
"[87,60]",1602001
"[88,60]",1602001
"[89,60]",1602001
"[90,60]",1602001
"[91,60]",1602001
"[92,60]",1606001
"[93,60]",1606001
"[94,60]",1602001
"[95,60]",1606001
"[96,60]",1608001
"[97,60]",1606001
"[98,60]",1602001
"[99,60]",1602001
"[100,60]",1602001
"[101,60]",1602001
"[102,60]",1602001
"[103,60]",1602001
"[104,60]",1602001
"[105,60]",1602001
"[106,60]",1602001
"[107,60]",1602001
"[108,60]",1602001
"[109,60]",1602001
"[110,60]",1602001
"[111,60]",1605001
"[112,60]",1605001
"[113,60]",1602001
"[114,60]",1602001
"[115,60]",1602001
"[116,60]",1602001
"[117,60]",1602001
"[118,60]",1602001
"[119,60]",1602001
"[120,60]",1602001
"[121,60]",1602001
"[122,60]",1602001
"[123,60]",1602001
"[124,60]",1602001
"[125,60]",1602001
"[126,60]",1602001
"[127,60]",1602001
"[128,60]",1602001
"[129,60]",1602001
"[130,60]",1602001
"[131,60]",1602001
"[132,60]",1602001
"[133,60]",1602001
"[134,60]",1602001
"[135,60]",1602001
"[136,60]",1602001
"[137,60]",1602001
"[138,60]",1602001
"[139,60]",1602001
"[140,60]",1602001
"[141,60]",1602001
"[142,60]",1605001
"[143,60]",1608001
"[144,60]",1608001
"[145,60]",1608001
"[146,60]",1605001
"[147,60]",1602001
"[148,60]",1602001
"[149,60]",1602001
"[150,60]",1602001
"[151,60]",1602001
"[152,60]",1606001
"[153,60]",1606001
"[154,60]",1602001
"[155,60]",1606001
"[156,60]",1608001
"[157,60]",1606001
"[158,60]",1602001
"[159,60]",1602001
"[160,60]",1602001
"[161,60]",1602001
"[162,60]",1602001
"[163,60]",1602001
"[164,60]",1602001
"[165,60]",1602001
"[166,60]",1602001
"[167,60]",1602001
"[168,60]",1602001
"[169,60]",1602001
"[170,60]",1602001
"[171,60]",1605001
"[172,60]",1605001
"[173,60]",1602001
"[174,60]",1602001
"[175,60]",1602001
"[176,60]",1602001
"[177,60]",1602001
"[178,60]",1602001
"[179,60]",1602001
"[180,60]",1602001
"[181,60]",1602001
"[182,60]",1602001
"[183,60]",1602001
"[184,60]",1602001
"[185,60]",1602001
"[186,60]",1602001
"[187,60]",1602001
"[188,60]",1602001
"[189,60]",1602001
"[190,60]",1602001
"[191,60]",1602001
"[192,60]",1602001
"[193,60]",1602001
"[194,60]",1602001
"[195,60]",1602001
"[196,60]",1602001
"[197,60]",1602001
"[198,60]",1602001
"[199,60]",1602001
"[200,60]",1602001
"[201,60]",1602001
"[202,60]",1605001
"[203,60]",1608001
"[204,60]",1608001
"[205,60]",1608001
"[206,60]",1605001
"[207,60]",1602001
"[208,60]",1602001
"[209,60]",1602001
"[210,60]",1602001
"[211,60]",1602001
"[212,60]",1606001
"[213,60]",1606001
"[214,60]",1602001
"[215,60]",1606001
"[216,60]",1608001
"[217,60]",1606001
"[218,60]",1602001
"[219,60]",1602001
"[220,60]",1602001
"[221,60]",1602001
"[222,60]",1602001
"[223,60]",1602001
"[224,60]",1602001
"[225,60]",1602001
"[226,60]",1602001
"[227,60]",1602001
"[228,60]",1602001
"[229,60]",1602001
"[230,60]",1602001
"[231,60]",1605001
"[232,60]",1605001
"[233,60]",1602001
"[234,60]",1602001
"[235,60]",1602001
"[236,60]",1602001
"[237,60]",1602001
"[238,60]",1602001
"[239,60]",1602001
"[240,60]",1602001
"[241,60]",1602001
"[242,60]",1602001
"[243,60]",1602001
"[244,60]",1602001
"[245,60]",1602001
"[246,60]",1602001
"[247,60]",1602001
"[248,60]",1602001
"[249,60]",1602001
"[250,60]",1602001
"[251,60]",1602001
"[252,60]",1602001
"[253,60]",1602001
"[254,60]",1602001
"[255,60]",1602001
"[256,60]",1602001
"[257,60]",1602001
"[258,60]",1602001
"[259,60]",1602001
"[260,60]",1602001
"[261,60]",1602001
"[262,60]",1605001
"[263,60]",1608001
"[264,60]",1608001
"[265,60]",1608001
"[266,60]",1605001
"[267,60]",1602001
"[268,60]",1602001
"[269,60]",1602001
"[270,60]",1602001
"[271,60]",1602001
"[272,60]",1606001
"[273,60]",1606001
"[274,60]",1602001
"[275,60]",1606001
"[276,60]",1608001
"[277,60]",1606001
"[278,60]",1602001
"[279,60]",1602001
"[280,60]",1602001
"[281,60]",1602001
"[282,60]",1602001
"[283,60]",1602001
"[284,60]",1602001
"[285,60]",1602001
"[286,60]",1602001
"[287,60]",1602001
"[288,60]",1602001
"[289,60]",1602001
"[290,60]",1602001
"[291,60]",1605001
"[292,60]",1605001
"[293,60]",1602001
"[294,60]",1602001
"[295,60]",1602001
"[296,60]",1602001
"[297,60]",1602001
"[298,60]",1602001
"[299,60]",1602001
"[300,60]",1603001
"[301,60]",1603001
"[302,60]",1603001
"[303,60]",1603001
"[304,60]",1603001
"[305,60]",1603001
"[306,60]",1603001
"[307,60]",1603001
"[308,60]",1603001
"[309,60]",1605001
"[310,60]",1608001
"[311,60]",1608001
"[312,60]",1608001
"[313,60]",1605001
"[314,60]",1605001
"[315,60]",1603001
"[316,60]",1603001
"[317,60]",1603001
"[318,60]",1605001
"[319,60]",1605001
"[320,60]",1605001
"[321,60]",1603001
"[322,60]",1603001
"[323,60]",1603001
"[324,60]",1603001
"[325,60]",1603001
"[326,60]",1603001
"[327,60]",1603001
"[328,60]",1606001
"[329,60]",1608001
"[330,60]",1606001
"[331,60]",1606001
"[332,60]",1606001
"[333,60]",1606001
"[334,60]",1608001
